MJD	log10(E)	ang_err	RA	Dec
   55814      5.3      1.1    209.8    -68.6
   55814      5.5      0.3    289.4    -46.6
   55814      3.5      0.4    216.2    -10.0
   55814      3.1      0.4    346.2     -7.6
   55814      4.6      1.3    121.4    -37.5
   55814      4.5      0.8     12.8    -22.9
   55814      4.2      0.7     44.8    -51.6
   55814      4.8      1.9    168.4    -34.2
   55814      3.9      0.4    328.4    -77.6
   55814      3.4      0.3     88.0     -9.2
   55814      3.7      0.4     87.3    -11.3
   55814      3.9      0.2    147.9    -16.1
   55814      3.4      0.3    332.0    -19.2
   55814      5.1      1.1    100.7    -37.3
   55814      3.5      0.4    239.9    -76.2
   55814      4.7      0.3    298.8    -56.4
   55814      4.0      0.6    240.1    -20.4
   55814      5.3      0.9     35.0    -61.1
   55814      3.4      0.3    302.2    -11.9
   55814      4.2      3.7    279.1    -28.1
   55814      4.6      0.2    204.9    -17.7
   55814      5.2      0.2    278.8    -57.0
   55814      3.8      0.7    258.6    -14.6
   55814      4.5      0.3    285.9    -35.6
   55814      3.1      0.3     23.5     -9.9
   55814      6.4      0.5    342.4    -45.1
   55814      4.9      0.6     13.8    -78.1
   55814      3.5      0.3    326.6    -14.1
   55814      3.9      0.2    291.4    -41.1
   55814      4.6      0.2    202.1    -35.8
   55814      3.8      0.2     54.1    -17.1
   55814      4.5      0.4    272.1    -45.0
   55814      5.1      0.3     19.4    -34.0
   55814      3.6      0.3    127.8    -10.2
   55814      5.7      2.6    170.1    -69.0
   55814      5.1      1.8    106.9    -23.9
   55814      4.4      0.2    326.4    -29.4
   55814      4.1      5.6    118.3    -32.5
   55814      3.1      0.5     44.9     -9.6
   55814      3.2      0.2     62.1    -11.0
   55814      4.5      0.3    173.6    -25.9
   55814      5.0      1.7    284.5    -42.0
   55815      4.3      0.2     26.8     -7.2
   55815      3.4      0.5    282.2    -18.8
   55815      4.6      1.0    149.0    -40.5
   55815      4.3      0.2     68.4    -42.3
   55815      5.4      0.4    109.2    -74.7
   55815      4.1      0.2     61.4    -25.8
   55815      4.6      0.6    129.0    -55.7
   55815      4.7      1.3    168.3    -32.3
   55815      4.5      0.4    169.4    -23.0
   55815      5.8      6.1    273.0    -47.5
   55815      3.9      0.9    152.0    -17.8
   55815      4.6      0.3     95.3    -15.0
   55815      5.0      3.0    272.4    -62.5
   55815      5.3      1.0    302.3    -23.8
   55815      4.1      0.4    193.4    -14.3
   55815      5.3      0.7      0.5    -74.5
   55815      4.7      1.0    342.0    -22.9
   55815      5.6      0.8    250.6    -41.3
   55815      4.8      0.2    266.4    -30.5
   55815      3.5      0.4     97.4    -16.8
   55815      4.5      0.2     97.7    -69.4
   55815      3.4      0.6    136.8    -11.0
   55815      3.7      0.3     58.2    -15.3
   55815      5.1      3.7    339.8    -40.2
   55815      4.4      0.3      8.5    -65.9
   55815      4.3      0.6    170.5    -20.5
   55815      4.1      0.3    148.6    -37.3
   55815      5.1      0.9    167.4    -68.3
   55815      5.3      0.3    322.0    -24.2
   55815      4.7      0.2    324.6    -56.1
   55815      5.8      1.5    289.5    -53.4
   55815      3.9      0.3    162.0    -16.9
   55815      3.6      0.2    323.7    -10.0
   55815      4.3      0.5     56.8    -23.9
   55815      5.6      0.9    185.3    -56.8
   55815      5.6      1.3    100.9    -33.1
   55815      4.2      1.0    104.2    -67.9
   55815      3.8      1.2     79.8    -30.2
   55815      5.3      0.1    265.1    -39.2
   55815      3.8      0.4    296.3     -9.6
   55815      3.7      0.2    337.0    -13.9
   55815      4.1      0.2    153.8    -19.0
   55815      4.1      0.2    305.6    -18.3
   55815      3.2      0.6    281.7     -7.5
   55815      5.8      5.9    292.0    -53.1
   55815      4.1      1.4    103.5    -81.1
   55815      4.3      0.3    185.1    -26.4
   55815      5.0      0.5    321.8    -52.5
   55815      4.0      0.2    331.7    -72.0
   55815      5.0      0.3    197.3    -31.0
   55815      3.9      0.4     70.2     -7.2
   55815      4.0      0.2    347.7    -45.0
   55815      4.9      0.2      9.5    -44.2
   55815      4.1      0.9     18.2    -15.8
   55815      3.6      4.1     91.7    -42.1
   55815      4.8      1.7     32.6    -33.3
   55815      4.8      0.5    266.2    -26.7
   55815      4.6      0.2     34.9    -48.0
   55815      3.9      0.3    347.6    -15.9
   55815      4.2      0.2     80.7    -15.7
   55815      3.8      0.3    281.2    -21.6
   55815      3.8      1.0    279.9    -80.7
   55815      3.1      1.3    258.8     -6.5
   55815      4.3      1.6    105.6    -32.2
   55815      3.0      0.7    358.1     -9.3
   55815      4.6      0.2    339.9    -54.8
   55815      4.5      0.3    280.3    -20.8
   55815      4.8      0.2    276.5    -36.7
   55815      4.3      0.5    318.0    -83.6
   55815      4.8      0.2    139.9    -29.9
   55815      4.6      0.2    254.8    -80.0
   55815      3.6      1.2    106.7    -14.3
   55815      3.8      1.0     43.3    -10.4
   55815      5.4      0.6    133.4    -37.1
   55815      4.6      2.3    272.3    -83.3
   55815      5.1      1.0     62.1    -69.5
   55815      2.9      1.7    292.8     -6.5
   55815      4.6      0.4    333.6    -71.0
   55815      4.3      0.4    204.9    -66.8
   55815      3.1      0.5    133.1    -19.2
   55815      5.9      4.0    245.4    -37.6
   55815      4.6      1.1    268.4    -35.3
   55815      4.5      0.2    338.7    -48.7
   55815      4.2      0.2     17.3    -32.8
   55815      3.9      0.2    161.0    -16.6
   55815      3.3      0.5    140.8     -6.4
   55815      4.7      0.2     18.4    -36.9
   55815      5.0      1.8    145.1    -48.8
   55815      3.6      0.3    158.3    -18.4
   55815      4.5      0.3    210.2    -24.5
   55815      3.9      0.2    359.7    -20.4
   55815      4.0      0.2    113.4    -25.3
   55815      4.5      0.2    255.3    -16.1
   55815      5.0      1.0     33.6    -53.0
   55815      4.6      2.0     34.7    -30.2
   55815      4.5      0.2    272.2    -50.9
   55815      4.2      0.2    193.2    -37.0
   55815      4.5      0.3    338.0    -32.8
   55815      4.7      0.9     21.5    -39.6
   55815      4.9      1.7    189.8    -66.8
   55815      4.9      0.2    273.3    -60.0
   55815      3.7      1.6    298.7    -88.3
   55815      5.3      0.9    246.3    -52.4
   55815      5.4      4.2    257.2    -20.9
   55815      3.5      0.4    330.9    -15.2
   55815      3.8      1.0    214.7    -17.7
   55815      3.6      0.4     47.8    -21.5
   55815      3.3      1.7     79.1     -8.6
   55815      3.4      2.0    130.1    -39.6
   55815      6.1      3.9    143.7    -59.3
   55815      4.3      0.2     81.0    -34.5
   55815      4.6      0.3    328.6    -46.5
   55815      3.9      0.2     61.7    -14.8
   55815      3.9      0.3     37.1    -34.3
   55815      5.0      0.2    194.9    -53.2
   55815      3.6      0.2    163.9    -25.2
   55815      4.7      0.4    334.2    -31.8
   55815      4.5      0.5    109.5    -22.8
   55815      4.2      0.4    208.5    -20.2
   55815      4.9      0.2     68.8    -43.6
   55815      3.1      0.4    237.6     -7.6
   55815      4.4      1.1    198.6    -22.1
   55815      3.6      0.7     71.1    -27.2
   55815      4.7      5.0    288.6    -37.1
   55815      4.2      0.2    290.7    -29.6
   55815      4.9      0.3     70.0    -34.2
   55815      4.6      0.2    113.5    -40.7
   55815      5.0      0.8    321.8    -73.4
   55815      4.1      0.6    314.2    -64.6
   55815      4.7      0.3    122.4    -73.1
   55815      4.5      3.4    316.8    -36.0
   55815      4.9      0.3     22.2    -45.6
   55815      3.7      0.8    301.5    -27.1
   55815      4.7      0.6    234.3    -53.7
   55815      3.3      0.3    191.9    -14.7
   55815      4.7      0.3    139.4    -40.2
   55815      4.4      0.6     82.8    -22.8
   55815      3.5      0.7     31.4    -14.2
   55815      4.6      0.3    225.6    -19.4
   55815      3.3      0.4    251.8    -12.3
   55815      4.6      0.3     66.5    -32.4
   55815      4.0      1.0    152.9    -10.9
   55815      2.9      0.4    175.8     -6.4
   55815      4.5      1.2    267.9    -58.9
   55815      4.8      0.3     82.9    -65.0
   55815      4.4      0.2    277.3    -36.7
   55815      4.6      0.4    235.3    -65.3
   55815      4.3      0.3    189.4    -25.8
   55815      5.1      0.3    147.3    -51.1
   55815      5.3      2.9     88.9    -26.7
   55815      4.9      0.2    298.6    -50.5
   55815      4.7      0.2    212.2    -23.5
   55815      4.2      0.2     88.8    -15.0
   55815      3.4      0.2    231.7    -18.3
   55815      3.2      0.3     61.4    -12.1
   55815      4.2      1.3     83.8    -12.4
   55815      3.9      0.9    172.3    -75.8
   55815      5.1      2.8    176.3    -58.6
   55815      4.1      0.5    358.6    -26.1
   55815      5.0      2.1    252.5    -31.8
   55815      4.9      0.8    233.2    -24.2
   55815      4.3      0.3     28.9    -65.0
   55815      4.7      0.3    168.5    -74.9
   55815      5.1      1.8    267.5    -68.5
   55815      5.1      0.4    128.8    -49.2
   55815      4.8      0.4    243.4    -41.2
   55815      4.1      0.2    225.1    -25.9
   55815      4.8      0.4    228.0    -35.2
   55815      3.2      0.1    252.0    -10.2
   55815      4.1      0.6    130.2    -41.5
   55815      4.3      0.3    359.2    -27.9
   55815      3.3      0.3    162.1     -9.2
   55815      5.1      0.2    118.3    -29.1
   55815      4.5      0.2    120.5    -32.8
   55815      3.1      0.3    328.9     -9.2
   55815      3.9      0.3    223.3    -13.6
   55815      5.3      0.4    326.4    -64.8
   55815      4.6      0.8    217.3    -88.3
   55815      4.9      0.3    329.8    -37.2
   55815      5.8      2.4     98.6    -69.0
   55815      4.9      0.8    331.2    -74.5
   55815      3.5      0.6    148.7    -11.7
   55815      5.3      0.3    183.9    -37.2
   55815      5.0      0.3    141.6    -44.8
   55815      4.9      1.9    147.1    -49.7
   55815      5.4      2.1     49.6    -41.4
   55815      4.9      1.1    230.3    -36.1
   55815      4.6      0.3    124.1    -73.1
   55815      4.7      1.2    275.5    -38.3
   55815      5.1      0.7     40.6    -39.6
   55815      5.3      1.0    245.6    -41.0
   55815      5.2      0.6    232.8    -59.2
   55815      3.8      0.3    357.8    -20.3
   55815      3.1      0.2    225.8    -28.5
   55815      3.5      0.4     99.2    -11.1
   55815      5.2      1.3    147.3    -56.0
   55815      3.9      0.3     66.6    -17.1
   55815      3.3      0.4    157.2    -21.4
   55815      4.2      0.3     11.9    -16.3
   55815      3.3      0.4    154.4    -51.0
   55815      4.8      1.4    225.1    -47.0
   55815      3.0      0.7    330.1     -6.4
   55816      3.7      0.3    275.1    -14.0
   55816      4.8      0.2    152.2    -61.8
   55816      4.9      0.3    154.1    -41.6
   55816      4.7      0.7     57.9    -84.6
   55816      4.9      0.5    116.3    -58.4
   55816      2.9      0.4    286.9    -15.2
   55816      5.0      0.5    203.3    -33.5
   55816      4.1      0.2    163.1    -22.8
   55816      3.5      1.1    308.5    -14.1
   55816      5.4      3.5    136.0    -43.1
   55816      3.3      0.3    300.1     -6.9
   55816      3.6      0.3    103.1    -20.2
   55816      4.8      0.4    100.2    -75.3
   55816      4.9      0.7     30.3    -40.3
   55816      5.0      0.3    117.7    -49.8
   55816      5.5      1.1    276.4    -77.2
   55816      3.5      0.5     84.3    -11.4
   55816      4.2      0.5    167.8    -87.7
   55816      3.4      0.4    119.9    -22.6
   55816      5.6      0.5    148.4    -52.1
   55816      4.6      1.1    346.4    -26.2
   55816      4.8      1.2    227.7    -35.6
   55816      3.9      0.2    359.8    -10.1
   55816      5.0      1.8    317.0    -61.6
   55816      3.4      0.3    183.0     -7.9
   55816      3.3      0.8     32.3     -6.5
   55816      4.9      0.7    304.0    -42.5
   55816      5.1      0.7     17.0    -75.0
   55816      5.6      1.5     13.2    -46.1
   55816      2.9      0.9    214.4     -9.6
   55816      5.0      0.4    151.4    -56.1
   55816      5.0      0.3     83.3    -57.6
   55816      4.9      0.4    266.1    -58.7
   55816      3.6      0.7    343.3    -10.5
   55816      4.2      0.2     31.5    -42.1
   55816      3.3      0.4    174.3    -76.7
   55816      5.1      0.2     14.1    -45.5
   55816      4.2      0.2    209.0    -17.9
   55816      3.9      0.2     84.1    -16.3
   55816      5.1      0.7     96.3    -77.1
   55816      4.6      0.5    156.7    -37.8
   55816      5.0      0.3     35.9    -33.8
   55816      3.7      0.3     53.6    -50.9
   55816      3.2      1.5    261.4     -8.5
   55816      4.7      0.2    319.7    -31.4
   55816      3.5      0.9    274.2    -11.8
   55816      4.1      0.4    347.8    -35.0
   55816      5.4      0.5    155.7    -41.7
   55816      4.2      0.3     52.0    -46.3
   55816      3.9      0.7    340.2    -60.5
   55816      2.9      0.7    148.9     -6.8
   55816      4.9      0.1     97.5    -70.9
   55816      4.7      0.4    328.4    -35.4
   55816      4.0      0.2    129.9    -17.5
   55816      4.9      0.3    345.3    -68.0
   55816      4.5      1.1    214.1    -23.0
   55816      3.8      0.1    148.4    -84.8
   55816      3.9      0.3    275.4    -14.4
   55816      3.2      0.9     24.5    -10.6
   55816      5.3      0.4    307.8    -34.3
   55816      4.2      0.5    242.8    -18.3
   55816      4.3      2.0     85.2    -14.8
   55816      5.1      1.7    184.7    -36.7
   55816      4.6      1.0    240.6    -74.8
   55816      4.8      1.4     72.2    -55.7
   55816      3.7      1.8    144.5    -12.8
   55816      3.9      0.2    105.9    -12.9
   55816      4.7      0.4     77.4    -65.6
   55816      4.9      0.3     21.0    -45.1
   55816      4.9      0.7    252.8    -25.4
