MJD	log10(E)	ang_err	RA	Dec
   55791      3.5      1.8     21.1      7.2
   55791      2.9      2.7     19.8     59.6
   55791      2.6      5.2      6.0     61.0
   55791      3.1      0.7    143.7      2.9
   55791      3.0      0.4    252.2     -1.4
   55791      3.0      1.0    333.6     68.6
   55791      3.3      0.4     77.9     17.8
   55791      2.8      0.3     47.8     42.8
   55791      2.9      0.3    215.5     39.0
   55791      2.6      0.3    143.3     42.6
   55792      2.8      0.9    261.3     18.3
   55792      2.7      1.5    306.4      3.1
   55792      3.4      7.2    285.8     51.7
   55792      3.0      0.7    145.1     18.4
   55792      3.0      0.3    278.7      4.8
   55792      2.9      0.5    124.8     14.4
   55792      2.9      0.6     94.3     22.2
   55792      3.0      0.2    142.0     19.1
   55792      3.4      4.9     90.9     76.7
   55792      2.9      0.6    289.7     17.1
   55792      2.9      2.4    337.0     76.9
   55792      2.9      4.4     23.5     28.1
   55792      2.5      2.7     64.6     17.8
   55792      2.8      1.0    314.3      8.7
   55792      3.0      0.3    121.9     11.6
   55792      2.7      1.7     90.4     15.5
   55792      2.9      2.3    243.3     23.7
   55792      3.0      1.4    154.8     46.3
   55792      3.3      0.4    206.5      4.0
   55792      3.0      0.5    312.3     34.0
   55792      3.1      0.8    204.0     15.4
   55792      3.2      0.4     47.0     38.7
   55792      3.0      0.6    212.0     36.2
   55792      3.1      0.8    312.3     22.2
   55792      2.8      2.7    237.0      9.1
   55792      2.9      0.5     59.2     18.5
   55792      3.0      0.8    148.1     31.7
   55792      3.5      0.5    312.9     -4.3
   55792      2.9      1.1    195.8     27.7
   55792      3.3      0.3     63.0      4.9
   55792      3.0      1.4    267.4      5.2
   55792      2.9      0.4     31.5      5.8
   55792      2.7      1.2     44.7     61.0
   55792      2.7      0.8    200.8      0.4
   55792      3.1      0.4    224.6      1.4
   55792      2.8      1.0    241.1     30.7
   55792      3.1      0.3     64.4     34.9
   55792      2.7      0.8    222.3      9.7
   55792      2.9      0.9    313.4     41.3
   55792      3.0      1.0    171.2     49.4
   55792      2.7      0.5    325.4      9.8
   55792      3.0      0.3    335.6     18.0
   55792      3.4      0.3    357.4      1.2
   55792      3.3      1.3    220.4     17.9
   55792      3.3      0.6    271.9      2.5
   55792      3.2      1.6    239.1     60.0
   55792      2.8      0.5    227.5     28.2
   55792      3.0      0.4     93.7     36.6
   55792      3.4      0.2     84.4     -1.7
   55792      3.0      1.5     48.9     51.9
   55792      3.2      0.9    231.5      8.5
   55792      2.8      0.6    136.4     -2.0
   55792      3.0      2.0     65.4      7.7
   55792      3.2      0.3    251.5      0.6
   55792      3.1      0.8    241.2     57.2
   55792      3.3      0.5      2.3     12.2
   55792      2.8      0.8    134.7      1.8
   55792      3.4      0.9     10.5     11.9
   55792      3.0      0.5    236.5      2.1
   55792      3.4      0.7    241.2      1.5
   55792      3.0      1.5     43.4     16.5
   55792      3.0      4.5    214.5     38.5
   55792      2.8      0.9    224.3     67.0
   55792      3.0      1.2    297.5     18.1
   55792      2.7      0.3    240.3     34.1
   55792      2.8      2.4    204.4     70.8
   55792      3.1      1.8     71.2     41.8
   55792      3.3      0.3     23.6     -3.3
   55792      3.4      0.6     53.6     39.7
   55792      2.9      0.4    226.1     12.6
   55792      3.0      1.6     22.2     68.1
   55792      3.0      0.8    120.6     68.1
   55792      3.0      0.3     96.4      6.0
   55792      2.9      1.0     71.9     14.8
   55792      2.8      0.5    165.6     46.9
   55792      2.7      0.9     43.6     32.5
   55792      2.9      0.2     70.2     13.1
   55792      2.9      0.5     84.6      4.4
   55792      2.8      1.2     31.6     68.0
   55792      2.8      1.0    114.3      2.4
   55792      3.3      2.1     67.0     48.4
   55792      3.2      0.9    202.7      4.0
   55792      3.0      0.5    205.7     11.2
   55792      3.4      0.9      4.2     -2.5
   55792      2.7      1.0    111.7     26.3
   55792      2.8      0.3    270.2     66.8
   55792      2.9      0.4    303.7      5.9
   55792      3.1      1.1    155.5     12.1
   55792      2.9      0.6    263.2     32.0
   55792      2.6      2.4     60.1     50.0
   55792      2.9      0.6     56.0     -3.2
   55792      3.0      0.5    163.0     53.3
   55792      2.8      1.3    255.9     10.6
   55792      2.6      0.9    157.2     76.4
   55792      2.8      1.2     15.9     72.6
   55792      2.9      0.4    166.4      3.5
   55792      3.0      1.6    142.1     18.2
   55792      2.6      0.5    227.1     34.5
   55792      3.2      0.8     44.1     10.5
   55792      3.0      0.7    163.6      2.6
   55792      2.9      0.7     18.7     13.5
   55792      3.9      0.3     37.5      6.8
   55792      2.6      0.5    263.9     16.5
   55792      2.8      1.4     57.7     10.4
   55792      3.0      2.1     72.6     20.1
   55792      3.0      0.6      6.6     44.4
   55792      3.4      1.4     28.1     12.5
   55792      3.2      0.9    351.2      2.5
   55792      3.3      0.5    210.3     47.8
   55792      3.5      1.0    310.9     57.0
   55792      2.0      5.7     59.3     10.6
   55792      3.1      0.3     81.9     40.5
   55792      2.8      0.6    274.1      9.4
   55792      2.9      0.7    267.5     27.3
   55792      2.8      0.7    121.4     23.0
   55792      3.6      1.7     72.2     41.1
   55792      3.3      0.7    250.1     24.4
   55792      2.8      1.5     48.8     78.2
   55792      3.0      0.3    244.7     25.9
   55792      2.8      1.7    158.1     39.0
   55792      2.6      0.8     21.6     27.3
   55792      2.8      0.9    167.0     58.8
   55792      2.9      0.4    174.8     53.9
   55792      3.0      0.9    314.1     18.7
   55792      3.1      0.5    354.2     44.8
   55792      2.7      2.3    275.4     13.6
   55792      2.8      0.8     20.4      9.4
   55792      2.9      3.5    342.9      3.2
   55792      3.0      1.1    252.8     15.3
   55792      3.0      0.4    202.2     42.7
   55792      2.8      1.7    169.4     21.0
   55792      2.9      1.7     90.0     33.4
   55792      3.0      0.9     94.3     11.3
   55792      3.1      0.8    155.8      4.9
   55792      2.9      0.7    347.5      1.4
   55792      3.1      0.5    308.1     38.8
   55792      2.9      0.2    249.2     -4.2
   55792      3.0      0.3    265.0      1.4
   55792      2.8      1.6    162.1     -4.0
   55792      3.1      0.8    131.2     39.9
   55792      2.9      0.6    288.3     21.5
   55792      3.2      0.5     25.5      4.1
   55792      2.8      1.1     61.7     19.1
   55792      3.1      3.1    333.7     67.3
   55792      3.2      1.3    269.7      6.8
   55792      2.8      2.7    149.9     24.7
   55792      3.4      0.5    167.8     47.7
   55792      3.5      0.6    313.5     14.1
   55792      3.0      0.3    332.6      3.1
   55792      2.7      0.3    167.2     70.2
   55792      3.1      0.3     16.5     12.6
   55792      3.1      0.7    156.2      7.6
   55793      3.4      1.2    324.2     33.9
   55793      2.7      0.6    183.9      0.3
   55793      3.3      0.2    201.0     18.0
   55793      2.7      0.7    327.9     72.2
   55793      3.1      0.2    345.3      5.2
   55793      2.8      0.5    179.3     18.7
   55793      2.9      0.4     19.8     -2.0
   55793      2.9      0.4     25.1      0.7
   55793      3.3      0.8    283.8     19.7
   55793      2.9      0.8    330.0     35.3
   55793      3.1      0.5    113.5      6.2
   55793      3.2      0.6    271.7     20.3
   55793      2.8      1.7    232.2     66.4
   55793      3.2      3.9    185.8     46.2
   55793      3.3      1.0    144.8     46.1
   55793      3.0      0.3      8.4     11.5
   55793      2.8      0.6      8.6     14.7
   55793      3.1      0.7     96.4      8.3
   55793      3.1      0.5    136.7      4.9
   55793      3.7      7.3     75.8     50.0
   55793      3.0      0.8     84.2     53.2
   55793      3.4      0.3     24.6     51.7
   55793      3.1      1.7    279.1     18.5
   55793      2.8      2.2    289.9     38.9
   55793      3.3      1.2    108.3     10.8
   55793      3.4      0.7    312.9     37.8
   55793      3.0      1.0    166.2     -1.2
   55793      3.2      0.6     50.9     -2.5
   55793      3.1      3.2     39.8      4.5
   55793      3.7      0.8    183.5      0.5
   55793      2.7      3.2    103.7     24.9
   55793      3.3      4.3    274.6     33.1
   55793      2.4      2.6     86.4     42.8
   55793      2.9      0.6    140.4     41.1
   55793      1.8      4.6     82.1     20.5
   55793      3.2      0.9    320.9      5.2
   55793      3.0      0.7    343.6     49.9
   55793      2.8      0.3     23.7     61.3
   55793      3.1      0.2    338.8     30.1
   55793      2.9      1.5    217.2      2.9
   55793      2.7      0.6    347.5     -0.9
   55793      3.1      1.2    278.3     16.9
   55793      3.0      1.8     62.9     51.4
   55793      3.1      0.6     82.1     13.8
   55793      3.0      0.4     32.5      4.0
   55793      3.0      2.9      6.6     36.2
   55793      2.8      2.1     89.2     65.3
   55793      2.9      0.2    191.6     14.0
   55793      3.2      2.2     32.8     22.5
   55793      2.9      0.9    324.6     50.6
   55793      2.8      0.3     94.8      7.5
   55793      3.0      0.2     74.1     14.5
   55793      2.9      0.4    323.6     53.3
   55793      2.9      1.6     46.5     21.3
   55793      2.9      0.6    347.7     -2.2
   55793      3.1      0.3    281.2     29.3
   55793      2.9      3.2     71.4      1.9
   55793      3.0      2.9    172.7     59.5
   55793      3.2      3.2    268.6     32.2
   55793      2.7      1.7    148.1     -1.2
   55793      2.9      0.3    267.7     13.2
   55793      3.1      1.1    210.1     -3.1
   55793      3.2      3.6    311.7     41.7
   55793      2.7      0.7      7.4     53.2
   55793      3.1      1.3    120.7     44.4
   55793      2.9      0.8    171.7     36.5
   55793      3.3      0.3    188.7      3.2
   55793      3.1      0.7     65.3     26.1
   55793      3.8      0.6    325.1     14.0
   55793      2.9      1.2    160.9     19.8
   55793      2.7      3.8    294.3     22.9
   55793      3.0      0.5      2.7     27.2
   55793      2.8      0.4     30.8      2.0
   55793      2.9      0.4    156.2     16.6
   55793      3.0      1.5     95.3     42.2
   55793      3.1      0.3    224.3     -1.5
   55793      3.2      2.7    217.7     17.9
   55793      3.1      0.2    168.5      2.0
   55793      2.9      1.3    234.0     11.6
   55793      3.1      0.3     40.5     -0.7
   55793      2.9      2.4    308.6     13.4
   55793      3.9      2.3    121.7      3.3
   55793      3.0      0.2    141.8     53.3
   55793      2.8      1.7    246.6     36.8
   55793      2.9      2.0    111.2     20.8
   55793      2.9      0.4    329.1     22.5
   55793      2.9      1.1     28.8     39.5
   55793      3.0      2.5    136.3      4.0
   55793      2.8      0.6    311.5     41.0
   55793      3.1      0.5     25.0     25.8
   55793      3.0      0.5    328.5     48.6
   55793      2.8      0.7    269.6     36.9
   55793      3.4      0.4    154.2     -3.9
   55793      3.0      1.0     38.1     32.8
   55793      2.9      5.5      1.5     52.7
   55793      2.9      0.5    308.7      3.7
   55793      3.0      1.4    301.4     77.1
   55793      3.4      2.3    225.1     18.3
   55793      2.9      0.9    101.8     40.1
   55793      3.7      3.0    288.1     33.3
   55793      2.7      0.4    290.9     42.7
   55793      2.6      1.0    101.9     75.8
   55793      2.8      1.2    216.5      2.1
   55793      2.8      0.7     37.3     24.2
   55793      3.0      0.7     24.2     17.9
   55793      3.3      0.9    222.3      8.6
   55793      2.9      0.5    139.1      3.5
   55793      2.9      1.4      8.4      9.0
   55793      3.0      1.2    209.6      8.7
   55793      3.2      1.4     13.4     12.2
   55793      2.9      1.0     88.1      6.2
   55793      2.8      1.2    238.4     15.1
   55793      3.2      0.6    308.5      5.6
   55793      3.3      0.6    150.7     -0.9
   55793      3.0      0.6    328.3     13.2
   55793      3.2      0.6    343.9     24.1
   55793      2.8     19.2     15.7     76.9
   55793      3.3      0.5     16.0     12.4
   55793      3.0      4.6     51.9     78.2
   55793      3.1      0.4    353.9     29.6
   55793      3.2      0.3    246.3      2.7
   55793      3.1      0.8    333.5     24.9
